country,type,year,month,demand,source,country_contributions
LU,total,2021.0,8.0,0.38,calculated,
LU,total,2021.0,9.0,0.45,calculated,
LU,total,2021.0,10.0,0.71,calculated,
LU,total,2021.0,11.0,0.93,calculated,
LU,total,2021.0,12.0,0.96,calculated,
LU,total,2022.0,1.0,1.09,calculated,
LU,total,2022.0,2.0,0.87,calculated,
LU,total,2022.0,3.0,0.8,calculated,
LU,total,2022.0,4.0,0.6,calculated,
LU,total,2022.0,5.0,0.4,calculated,
LU,total,2022.0,6.0,0.31,calculated,
LU,total,2022.0,7.0,0.28,calculated,
LU,total,2022.0,8.0,0.24,calculated,
LU,total,2022.0,9.0,0.37,calculated,
LU,total,2022.0,10.0,0.45,calculated,
LU,total,2022.0,11.0,0.61,calculated,
LU,total,2022.0,12.0,0.8,calculated,
LU,total,2023.0,1.0,0.83,calculated,
LU,total,2023.0,2.0,0.75,calculated,
LU,total,2023.0,3.0,0.73,calculated,
LU,total,2023.0,4.0,0.57,calculated,
LU,total,2023.0,5.0,0.39,calculated,
LU,total,2023.0,6.0,0.28,calculated,
LU,total,2023.0,7.0,0.29,calculated,
LU,total,2023.0,8.0,0.26,calculated,
LU,total,2023.0,9.0,0.06,calculated,
LU,total,2023.0,10.0,0.42,calculated,
LU,total,2023.0,11.0,0.73,calculated,
LU,total,2023.0,12.0,0.8,calculated,
LU,total,2024.0,1.0,0.93,calculated,
LU,total,2024.0,2.0,0.72,calculated,
LU,total,2024.0,3.0,0.65,calculated,
LU,total,2024.0,4.0,0.55,calculated,
LU,total,2024.0,5.0,0.42,calculated,
LU,total,2024.0,6.0,0.37,calculated,
LU,total,2024.0,7.0,0.32,calculated,
LU,total,2024.0,8.0,0.23,calculated,
LU,total,2024.0,9.0,0.37,calculated,
LU,total,2024.0,10.0,0.51,calculated,
LU,total,2024.0,11.0,0.74,calculated,
LU,total,2024.0,12.0,0.85,calculated,
LU,total,2025.0,1.0,0.96,calculated,
LU,total,2025.0,2.0,0.81,calculated,
LU,total,2025.0,3.0,0.7,calculated,
LU,total,2025.0,4.0,0.52,calculated,
LU,total,2025.0,5.0,0.42,calculated,
LU,total,2025.0,6.0,0.13,calculated,
LU,total,2025.0,10.0,0.24,calculated,
LU,total,2025.0,11.0,0.73,calculated,
NL,total,2019.0,1.0,49.79,calculated,
NL,total,2019.0,2.0,38.67,calculated,
NL,total,2019.0,3.0,38.39,calculated,
NL,total,2019.0,4.0,28.11,calculated,
NL,total,2019.0,5.0,28.19,calculated,
NL,total,2019.0,6.0,21.23,calculated,
NL,total,2019.0,7.0,22.8,calculated,
NL,total,2019.0,8.0,22.93,calculated,
NL,total,2019.0,9.0,25.55,calculated,
NL,total,2019.0,10.0,32.68,calculated,
NL,total,2019.0,11.0,40.11,calculated,
NL,total,2019.0,12.0,42.55,calculated,
NL,total,2020.0,1.0,45.44,calculated,
NL,total,2020.0,2.0,40.52,calculated,
NL,total,2020.0,3.0,38.14,calculated,
NL,total,2020.0,4.0,25.66,calculated,
NL,total,2020.0,5.0,24.83,calculated,
NL,total,2020.0,6.0,22.72,calculated,
NL,total,2020.0,7.0,25.3,calculated,
NL,total,2020.0,8.0,25.2,calculated,
NL,total,2020.0,9.0,24.83,calculated,
NL,total,2020.0,10.0,31.94,calculated,
NL,total,2020.0,11.0,35.24,calculated,
NL,total,2020.0,12.0,44.12,calculated,
NL,total,2021.0,1.0,49.89,calculated,
NL,total,2021.0,2.0,44.63,calculated,
NL,total,2021.0,3.0,42.49,calculated,
NL,total,2021.0,4.0,35.34,calculated,
NL,total,2021.0,5.0,28.57,calculated,
NL,total,2021.0,6.0,22.08,calculated,
NL,total,2021.0,7.0,20.75,calculated,
NL,total,2021.0,8.0,17.71,calculated,
NL,total,2021.0,9.0,20.56,calculated,
NL,total,2021.0,10.0,24.87,calculated,
NL,total,2021.0,11.0,35.17,calculated,
NL,total,2021.0,12.0,40.69,calculated,
NL,total,2022.0,1.0,40.89,calculated,
NL,total,2022.0,2.0,32.9,calculated,
NL,total,2022.0,3.0,31.27,calculated,
NL,total,2022.0,4.0,25.5,calculated,
NL,total,2022.0,5.0,19.81,calculated,
NL,total,2022.0,6.0,18.49,calculated,
NL,total,2022.0,7.0,11.6,calculated,
NL,total,2022.0,8.0,10.2,calculated,
NL,total,2022.0,9.0,11.64,calculated,
NL,total,2022.0,10.0,13.9,calculated,
NL,total,2022.0,11.0,20.08,calculated,
NL,total,2022.0,12.0,29.01,calculated,
NL,total,2023.0,1.0,27.43,calculated,
NL,total,2023.0,2.0,23.66,calculated,
NL,total,2023.0,3.0,24.64,calculated,
NL,total,2023.0,4.0,18.7,calculated,
NL,total,2023.0,5.0,13.24,calculated,
NL,total,2023.0,6.0,11.32,calculated,
NL,total,2023.0,7.0,11.34,calculated,
NL,total,2023.0,8.0,11.81,calculated,
NL,total,2023.0,9.0,12.15,calculated,
NL,total,2023.0,10.0,16.22,calculated,
NL,total,2023.0,11.0,22.76,calculated,
NL,total,2023.0,12.0,26.97,calculated,
NL,total,2024.0,1.0,32.55,calculated,
NL,total,2024.0,2.0,24.15,calculated,
NL,total,2024.0,3.0,22.11,calculated,
NL,total,2024.0,4.0,19.0,calculated,
NL,total,2024.0,5.0,14.03,calculated,
NL,total,2024.0,6.0,12.86,calculated,
NL,total,2024.0,7.0,11.7,calculated,
NL,total,2024.0,8.0,11.37,calculated,
NL,total,2024.0,9.0,12.76,calculated,
NL,total,2024.0,10.0,16.78,calculated,
NL,total,2024.0,11.0,23.71,calculated,
NL,total,2024.0,12.0,27.57,calculated,
NL,total,2025.0,1.0,31.61,calculated,
NL,total,2025.0,2.0,27.32,calculated,
NL,total,2025.0,3.0,21.5,calculated,
NL,total,2025.0,4.0,14.9,calculated,
NL,total,2025.0,5.0,12.79,calculated,
NL,total,2025.0,6.0,4.36,calculated,
NL,total,2025.0,10.0,7.11,calculated,
NL,total,2025.0,11.0,21.83,calculated,
PT,total,2019.0,1.0,5.56,calculated,
PT,total,2019.0,2.0,4.54,calculated,
PT,total,2019.0,3.0,4.29,calculated,
PT,total,2019.0,4.0,4.79,calculated,
PT,total,2019.0,5.0,5.65,calculated,
PT,total,2019.0,6.0,6.03,calculated,
PT,total,2019.0,7.0,6.51,calculated,
PT,total,2019.0,8.0,5.82,calculated,
PT,total,2019.0,9.0,5.78,calculated,
PT,total,2019.0,10.0,6.31,calculated,
PT,total,2019.0,11.0,5.66,calculated,
PT,total,2019.0,12.0,5.14,calculated,
PT,total,2020.0,1.0,6.55,calculated,
PT,total,2020.0,2.0,5.24,calculated,
PT,total,2020.0,3.0,5.16,calculated,
PT,total,2020.0,4.0,3.51,calculated,
PT,total,2020.0,5.0,3.81,calculated,
PT,total,2020.0,6.0,4.88,calculated,
PT,total,2020.0,7.0,6.38,calculated,
PT,total,2020.0,8.0,6.1,calculated,
PT,total,2020.0,9.0,6.57,calculated,
PT,total,2020.0,10.0,6.05,calculated,
PT,total,2020.0,11.0,5.79,calculated,
PT,total,2020.0,12.0,4.91,calculated,
PT,total,2021.0,1.0,5.77,calculated,
PT,total,2021.0,2.0,3.92,calculated,
PT,total,2021.0,3.0,4.82,calculated,
PT,total,2021.0,4.0,5.55,calculated,
PT,total,2021.0,5.0,4.73,calculated,
PT,total,2021.0,6.0,5.76,calculated,
PT,total,2021.0,7.0,5.18,calculated,
PT,total,2021.0,8.0,4.79,calculated,
PT,total,2021.0,9.0,5.79,calculated,
PT,total,2021.0,10.0,5.13,calculated,
PT,total,2021.0,11.0,5.42,calculated,
PT,total,2021.0,12.0,4.83,calculated,
PT,total,2022.0,1.0,5.39,calculated,
PT,total,2022.0,2.0,4.78,calculated,
PT,total,2022.0,3.0,5.18,calculated,
PT,total,2022.0,4.0,4.45,calculated,
PT,total,2022.0,5.0,4.9,calculated,
PT,total,2022.0,6.0,5.34,calculated,
PT,total,2022.0,7.0,5.49,calculated,
PT,total,2022.0,8.0,5.19,calculated,
PT,total,2022.0,9.0,4.96,calculated,
PT,total,2022.0,10.0,4.88,calculated,
PT,total,2022.0,11.0,5.17,calculated,
PT,total,2022.0,12.0,4.05,calculated,
PT,total,2023.0,1.0,3.79,calculated,
PT,total,2023.0,2.0,4.74,calculated,
PT,total,2023.0,3.0,3.88,calculated,
PT,total,2023.0,4.0,3.33,calculated,
PT,total,2023.0,5.0,3.66,calculated,
PT,total,2023.0,6.0,4.29,calculated,
PT,total,2023.0,7.0,4.57,calculated,
PT,total,2023.0,8.0,3.96,calculated,
PT,total,2023.0,9.0,4.32,calculated,
PT,total,2023.0,10.0,3.51,calculated,
PT,total,2023.0,11.0,3.49,calculated,
PT,total,2023.0,12.0,3.54,calculated,
PT,total,2024.0,1.0,4.02,calculated,
PT,total,2024.0,2.0,3.39,calculated,
PT,total,2024.0,3.0,3.62,calculated,
PT,total,2024.0,4.0,2.71,calculated,
PT,total,2024.0,5.0,2.64,calculated,
PT,total,2024.0,6.0,2.51,calculated,
PT,total,2024.0,7.0,3.01,calculated,
PT,total,2024.0,8.0,2.76,calculated,
PT,total,2024.0,9.0,3.09,calculated,
PT,total,2024.0,10.0,3.27,calculated,
PT,total,2024.0,11.0,3.49,calculated,
PT,total,2024.0,12.0,3.93,calculated,
PT,total,2025.0,1.0,3.67,calculated,
PT,total,2025.0,2.0,3.32,calculated,
PT,total,2025.0,3.0,3.27,calculated,
PT,total,2025.0,4.0,2.68,calculated,
PT,total,2025.0,5.0,3.75,calculated,
PT,total,2025.0,6.0,1.27,calculated,
PT,total,2025.0,10.0,1.5,calculated,
PT,total,2025.0,11.0,3.9,calculated,
RO,total,2019.0,1.0,18.4,calculated,
RO,total,2019.0,2.0,14.38,calculated,
RO,total,2019.0,3.0,11.44,calculated,
RO,total,2019.0,4.0,8.1,calculated,
RO,total,2019.0,5.0,5.42,calculated,
RO,total,2019.0,6.0,3.34,calculated,
RO,total,2019.0,7.0,4.74,calculated,
RO,total,2019.0,8.0,5.15,calculated,
RO,total,2019.0,9.0,5.68,calculated,
RO,total,2019.0,10.0,8.45,calculated,
RO,total,2019.0,11.0,10.44,calculated,
RO,total,2019.0,12.0,14.53,calculated,
RO,total,2020.0,1.0,17.88,calculated,
RO,total,2020.0,2.0,14.04,calculated,
RO,total,2020.0,3.0,11.58,calculated,
RO,total,2020.0,4.0,7.8,calculated,
RO,total,2020.0,5.0,5.74,calculated,
RO,total,2020.0,6.0,5.39,calculated,
RO,total,2020.0,7.0,5.88,calculated,
RO,total,2020.0,8.0,5.96,calculated,
RO,total,2020.0,9.0,6.12,calculated,
RO,total,2020.0,10.0,7.63,calculated,
RO,total,2020.0,11.0,13.41,calculated,
RO,total,2020.0,12.0,15.68,calculated,
RO,total,2021.0,1.0,16.61,calculated,
RO,total,2021.0,2.0,14.67,calculated,
RO,total,2021.0,3.0,14.81,calculated,
RO,total,2021.0,4.0,10.3,calculated,
RO,total,2021.0,5.0,5.79,calculated,
RO,total,2021.0,6.0,4.93,calculated,
RO,total,2021.0,7.0,4.94,calculated,
RO,total,2021.0,8.0,4.94,calculated,
RO,total,2021.0,9.0,5.66,calculated,
RO,total,2021.0,10.0,9.46,calculated,
RO,total,2021.0,11.0,12.1,calculated,
RO,total,2021.0,12.0,15.55,calculated,
RO,total,2022.0,1.0,16.03,calculated,
RO,total,2022.0,2.0,12.71,calculated,
RO,total,2022.0,3.0,12.49,calculated,
RO,total,2022.0,4.0,7.02,calculated,
RO,total,2022.0,5.0,5.45,calculated,
RO,total,2022.0,6.0,4.61,calculated,
RO,total,2022.0,7.0,4.19,calculated,
RO,total,2022.0,8.0,4.07,calculated,
RO,total,2022.0,9.0,4.65,calculated,
RO,total,2022.0,10.0,6.1,calculated,
RO,total,2022.0,11.0,9.58,calculated,
RO,total,2022.0,12.0,13.08,calculated,
RO,total,2023.0,1.0,12.95,calculated,
RO,total,2023.0,2.0,13.04,calculated,
RO,total,2023.0,3.0,9.86,calculated,
RO,total,2023.0,4.0,7.28,calculated,
RO,total,2023.0,5.0,4.41,calculated,
RO,total,2023.0,6.0,3.2,calculated,
RO,total,2023.0,7.0,3.9,calculated,
RO,total,2023.0,8.0,3.74,calculated,
RO,total,2023.0,9.0,4.03,calculated,
RO,total,2023.0,10.0,6.03,calculated,
RO,total,2023.0,11.0,10.84,calculated,
RO,total,2023.0,12.0,14.05,calculated,
RO,total,2024.0,1.0,15.76,calculated,
RO,total,2024.0,2.0,11.4,calculated,
RO,total,2024.0,3.0,10.98,calculated,
RO,total,2024.0,4.0,5.27,calculated,
RO,total,2024.0,5.0,4.33,calculated,
RO,total,2024.0,6.0,3.77,calculated,
RO,total,2024.0,7.0,4.41,calculated,
RO,total,2024.0,8.0,3.93,calculated,
RO,total,2024.0,9.0,4.09,calculated,
RO,total,2024.0,10.0,6.88,calculated,
RO,total,2024.0,11.0,12.32,calculated,
RO,total,2024.0,12.0,14.03,calculated,
RO,total,2025.0,1.0,14.4,calculated,
RO,total,2025.0,2.0,14.61,calculated,
RO,total,2025.0,3.0,9.77,calculated,
RO,total,2025.0,4.0,6.27,calculated,
RO,total,2025.0,5.0,4.85,calculated,
RO,total,2025.0,6.0,1.33,calculated,
RO,total,2025.0,10.0,3.49,calculated,
RO,total,2025.0,11.0,10.34,calculated,
UK,total,2020.0,1.0,32.5,calculated,
UK,total,2020.0,2.0,70.83,calculated,
UK,total,2020.0,3.0,67.22,calculated,
UK,total,2020.0,4.0,38.17,calculated,
UK,total,2020.0,5.0,31.53,calculated,
UK,total,2020.0,6.0,24.82,calculated,
UK,total,2020.0,7.0,25.29,calculated,
UK,total,2020.0,8.0,23.2,calculated,
UK,total,2020.0,9.0,28.6,calculated,
UK,total,2020.0,10.0,50.68,calculated,
UK,total,2020.0,11.0,57.41,calculated,
UK,total,2020.0,12.0,74.98,calculated,
UK,total,2021.0,1.0,85.97,calculated,
UK,total,2021.0,2.0,71.22,calculated,
UK,total,2021.0,3.0,65.65,calculated,
UK,total,2021.0,4.0,54.78,calculated,
UK,total,2021.0,5.0,44.24,calculated,
UK,total,2021.0,6.0,22.67,calculated,
UK,total,2021.0,7.0,20.67,calculated,
UK,total,2021.0,8.0,21.27,calculated,
UK,total,2021.0,9.0,22.67,calculated,
UK,total,2021.0,10.0,38.31,calculated,
UK,total,2021.0,11.0,59.19,calculated,
UK,total,2021.0,12.0,68.28,calculated,
UK,total,2022.0,1.0,74.79,calculated,
UK,total,2022.0,2.0,60.86,calculated,
UK,total,2022.0,3.0,55.12,calculated,
UK,total,2022.0,4.0,40.97,calculated,
UK,total,2022.0,5.0,27.1,calculated,
UK,total,2022.0,6.0,21.0,calculated,
UK,total,2022.0,7.0,19.36,calculated,
UK,total,2022.0,8.0,18.53,calculated,
UK,total,2022.0,9.0,22.4,calculated,
UK,total,2022.0,10.0,30.36,calculated,
UK,total,2022.0,11.0,46.5,calculated,
UK,total,2022.0,12.0,69.58,calculated,
UK,total,2023.0,1.0,67.05,calculated,
UK,total,2023.0,2.0,53.8,calculated,
UK,total,2023.0,3.0,56.8,calculated,
UK,total,2023.0,4.0,39.97,calculated,
UK,total,2023.0,5.0,25.07,calculated,
UK,total,2023.0,6.0,18.03,calculated,
UK,total,2023.0,7.0,18.2,calculated,
UK,total,2023.0,8.0,18.13,calculated,
UK,total,2023.0,9.0,19.47,calculated,
UK,total,2023.0,10.0,32.56,calculated,
UK,total,2023.0,11.0,53.05,calculated,
UK,total,2023.0,12.0,59.65,calculated,
UK,total,2024.0,1.0,69.72,calculated,
UK,total,2024.0,2.0,53.2,calculated,
UK,total,2024.0,3.0,52.33,calculated,
UK,total,2024.0,4.0,39.89,calculated,
UK,total,2024.0,5.0,24.11,calculated,
UK,total,2024.0,6.0,20.71,calculated,
UK,total,2024.0,7.0,18.88,calculated,
UK,total,2024.0,8.0,17.29,calculated,
UK,total,2024.0,9.0,23.15,calculated,
UK,total,2024.0,10.0,35.5,calculated,
UK,total,2024.0,11.0,52.95,calculated,
UK,total,2024.0,12.0,59.74,calculated,
UK,total,2025.0,1.0,74.11,calculated,
UK,total,2025.0,2.0,60.59,calculated,
UK,total,2025.0,3.0,49.47,calculated,
UK,total,2025.0,4.0,31.11,calculated,
UK,total,2025.0,5.0,22.16,calculated,
UK,total,2025.0,6.0,17.5,calculated,
UK,total,2025.0,7.0,16.09,calculated,
UK,total,2025.0,8.0,16.42,calculated,
UK,total,2025.0,9.0,22.05,calculated,
UK,total,2025.0,10.0,35.11,calculated,
UK,total,2025.0,11.0,49.85,calculated,
EU,household,2019.0,1.0,252.43,calculated,"{'DE': 28.1469789145, 'FR': 20.6168554354, 'HU': 5.8718712263, 'IT': 26.4189763219, 'LU': 0.3393842055, 'NL': 12.0096610024, 'PT': 0.9892415208, 'RO': 5.6070313731}"
EU,household,2019.0,2.0,184.64,calculated,"{'DE': 27.9781225152, 'FR': 20.7427216419, 'HU': 5.8576247995, 'IT': 26.3088144383, 'LU': 0.3489912327, 'NL': 11.6842297514, 'PT': 1.1975132851, 'RO': 5.881982336}"
EU,household,2019.0,3.0,154.64,calculated,"{'DE': 29.7694092191, 'FR': 21.5808579814, 'HU': 5.4324972679, 'IT': 22.7441425663, 'LU': 0.3784382199, 'NL': 13.2054944611, 'PT': 1.4596501343, 'RO': 5.4295101501}"
EU,household,2019.0,4.0,101.12,calculated,"{'DE': 28.273816411, 'FR': 22.5317256948, 'HU': 5.2264374808, 'IT': 23.2518924061, 'LU': 0.4047471732, 'NL': 12.3103463553, 'PT': 2.1020584789, 'RO': 5.898976}"
EU,household,2019.0,5.0,79.72,calculated,"{'DE': 30.0975833927, 'FR': 20.8485249593, 'HU': 5.677022795, 'IT': 22.576256206, 'LU': 0.4143925961, 'NL': 13.3048644653, 'PT': 2.5790038105, 'RO': 4.502351775}"
EU,household,2019.0,6.0,38.39,calculated,"{'DE': 19.4577711037, 'FR': 21.4260755333, 'HU': 5.8707087176, 'IT': 27.8204995869, 'LU': 0.4264171892, 'NL': 14.1563094866, 'PT': 4.8842141688, 'RO': 5.9580042139}"
EU,household,2019.0,7.0,36.86,calculated,"{'DE': 20.5202851168, 'FR': 18.6677126262, 'HU': 6.5467085757, 'IT': 28.177361203, 'LU': 0.3875128691, 'NL': 13.9307751972, 'PT': 5.311840879, 'RO': 6.457803533}"
EU,household,2019.0,8.0,33.08,calculated,"{'DE': 21.366687285, 'FR': 18.5273033059, 'HU': 7.1733680965, 'IT': 25.4325751489, 'LU': 0.4292016017, 'NL': 15.1660727371, 'PT': 5.0364806678, 'RO': 6.868311157}"
EU,household,2019.0,9.0,47.97,calculated,"{'DE': 27.4533918689, 'FR': 17.6753303654, 'HU': 6.2802028015, 'IT': 24.0663001383, 'LU': 0.4445527933, 'NL': 14.7985520483, 'PT': 4.0911711261, 'RO': 5.1904988582}"
EU,household,2019.0,10.0,87.56,calculated,"{'DE': 31.9005868476, 'FR': 20.0300453134, 'HU': 6.5481581153, 'IT': 18.1559781275, 'LU': 0.4299502436, 'NL': 15.1859933101, 'PT': 2.4241042198, 'RO': 5.3251838226}"
EU,household,2019.0,11.0,161.64,calculated,"{'DE': 30.7912732999, 'FR': 22.5685552673, 'HU': 5.1734624336, 'IT': 21.8677648319, 'LU': 0.3897797458, 'NL': 13.3465724872, 'PT': 1.3708666665, 'RO': 4.4917252679}"
EU,household,2019.0,12.0,202.0,calculated,"{'DE': 29.0969687681, 'FR': 20.6677225607, 'HU': 5.9040711599, 'IT': 25.0384220427, 'LU': 0.3480727206, 'NL': 12.231825223, 'PT': 1.0794109449, 'RO': 5.63350658}"
EU,household,2020.0,1.0,221.73,calculated,"{'DE': 27.5283856784, 'FR': 20.1836900267, 'HU': 6.6987190881, 'IT': 26.8168295967, 'LU': 0.3352331248, 'NL': 11.2851822115, 'PT': 1.1194868708, 'RO': 6.032473403}"
EU,household,2020.0,2.0,178.2,calculated,"{'DE': 28.9503804298, 'FR': 20.2986908234, 'HU': 5.9465724175, 'IT': 24.5390347581, 'LU': 0.3564916811, 'NL': 12.8336029549, 'PT': 1.2252716461, 'RO': 5.8499552892}"
EU,household,2020.0,3.0,163.32,calculated,"{'DE': 29.7425875256, 'FR': 20.8139566755, 'HU': 5.8527646516, 'IT': 23.7738455912, 'LU': 0.3646742606, 'NL': 12.7604428147, 'PT': 1.3578452493, 'RO': 5.3338832316}"
EU,household,2020.0,4.0,82.01,calculated,"{'DE': 30.3630667452, 'FR': 18.0145892028, 'HU': 6.8690026392, 'IT': 22.9557591309, 'LU': 0.3697185186, 'NL': 12.8972908788, 'PT': 2.0966896929, 'RO': 6.4338831916}"
EU,household,2020.0,5.0,59.12,calculated,"{'DE': 32.982998221, 'FR': 18.745844832, 'HU': 5.9594837798, 'IT': 19.711970845, 'LU': 0.4393074513, 'NL': 14.0031512116, 'PT': 2.8639124195, 'RO': 5.2933312398}"
EU,household,2020.0,6.0,41.33,calculated,"{'DE': 23.8060728447, 'FR': 19.6128335341, 'HU': 6.3138074639, 'IT': 25.7312749056, 'LU': 0.4155827564, 'NL': 14.0431557589, 'PT': 4.1000171099, 'RO': 5.9772556265}"
EU,household,2020.0,7.0,38.77,calculated,"{'DE': 21.909595286, 'FR': 18.4168270766, 'HU': 6.9166132789, 'IT': 26.7639478252, 'LU': 0.3866305209, 'NL': 14.8147914587, 'PT': 4.7439023719, 'RO': 6.0476921817}"
EU,household,2020.0,8.0,32.66,calculated,"{'DE': 21.261172393, 'FR': 18.3207598412, 'HU': 7.0905828212, 'IT': 26.4295674431, 'LU': 0.3726922163, 'NL': 14.5988043836, 'PT': 5.174255467, 'RO': 6.7521654346}"
EU,household,2020.0,9.0,47.32,calculated,"{'DE': 26.2480139104, 'FR': 19.0580470749, 'HU': 6.170964176, 'IT': 24.3659310485, 'LU': 0.406862082, 'NL': 14.6043293, 'PT': 4.1815530902, 'RO': 4.9642993179}"
EU,household,2020.0,10.0,104.68,calculated,"{'DE': 30.2359300783, 'FR': 21.8385607574, 'HU': 6.4896916819, 'IT': 21.1689397627, 'LU': 0.4142432489, 'NL': 13.4118274572, 'PT': 2.0206449708, 'RO': 4.4201620427}"
EU,household,2020.0,11.0,152.05,calculated,"{'DE': 29.5369536932, 'FR': 20.4930382359, 'HU': 6.9635438194, 'IT': 23.6197670354, 'LU': 0.3722403803, 'NL': 11.434719999, 'PT': 1.4302862807, 'RO': 6.1494505561}"
EU,household,2020.0,12.0,208.25,calculated,"{'DE': 29.042294675, 'FR': 20.4822018961, 'HU': 5.7741533065, 'IT': 25.9115729876, 'LU': 0.3433469046, 'NL': 11.9168473374, 'PT': 1.0620721737, 'RO': 5.467510719}"
EU,household,2021.0,1.0,244.18,calculated,"{'DE': 28.8697221581, 'FR': 20.8062108133, 'HU': 5.5533363785, 'IT': 26.0568131954, 'LU': 0.3466364761, 'NL': 12.0563474348, 'PT': 1.0354637733, 'RO': 5.2754697705}"
EU,household,2021.0,2.0,194.57,calculated,"{'DE': 30.6523958461, 'FR': 19.5536423572, 'HU': 6.043603711, 'IT': 23.5398074582, 'LU': 0.3383946344, 'NL': 12.9953979451, 'PT': 1.0773256903, 'RO': 5.7994323577}"
EU,household,2021.0,3.0,176.59,calculated,"{'DE': 29.6850595169, 'FR': 20.4979507235, 'HU': 6.0333559433, 'IT': 23.3447294393, 'LU': 0.3585385895, 'NL': 12.5017726573, 'PT': 1.2811911713, 'RO': 6.2974019588}"
EU,household,2021.0,4.0,131.92,calculated,"{'DE': 31.5865564223, 'FR': 19.5559072126, 'HU': 6.1171436266, 'IT': 21.2038868639, 'LU': 0.384093225, 'NL': 13.7865999352, 'PT': 1.5585772811, 'RO': 5.8072354333}"
EU,household,2021.0,5.0,81.66,calculated,"{'DE': 32.8001052289, 'FR': 21.8524641175, 'HU': 5.5445397906, 'IT': 17.9961692484, 'LU': 0.4811964016, 'NL': 14.5481503203, 'PT': 2.5775787586, 'RO': 4.1997961342}"
EU,household,2021.0,6.0,39.94,calculated,"{'DE': 20.2806530952, 'FR': 19.5337689808, 'HU': 7.2591163238, 'IT': 27.2167134926, 'LU': 0.3945667285, 'NL': 13.6665463425, 'PT': 4.8131377263, 'RO': 6.8354973104}"
EU,household,2021.0,7.0,38.04,calculated,"{'DE': 20.6173253548, 'FR': 18.8660578708, 'HU': 6.455357761, 'IT': 28.1039158846, 'LU': 0.4338334877, 'NL': 14.3287905621, 'PT': 5.2048069491, 'RO': 5.9899121299}"
EU,household,2021.0,8.0,37.06,calculated,"{'DE': 25.6766547827, 'FR': 17.4524761803, 'HU': 6.3973999127, 'IT': 24.3707774173, 'LU': 0.4415339075, 'NL': 15.0732495125, 'PT': 4.622013888, 'RO': 5.965894399}"
EU,household,2021.0,9.0,46.63,calculated,"{'DE': 26.440512173, 'FR': 17.4029394445, 'HU': 6.4315337446, 'IT': 25.4799110539, 'LU': 0.4231573192, 'NL': 13.2498550971, 'PT': 4.2938461419, 'RO': 6.2782450258}"
EU,household,2021.0,10.0,100.62,calculated,"{'DE': 31.3956320041, 'FR': 19.7147345089, 'HU': 7.5885393446, 'IT': 20.7256617103, 'LU': 0.4258475647, 'NL': 11.7492925035, 'PT': 1.9539085254, 'RO': 6.4463838385}"
EU,household,2021.0,11.0,165.59,calculated,"{'DE': 30.2366722875, 'FR': 22.8479089427, 'HU': 6.3488239859, 'IT': 22.3116331576, 'LU': 0.3898519259, 'NL': 11.1594675931, 'PT': 1.3451168905, 'RO': 5.3605252167}"
EU,household,2021.0,12.0,217.04,calculated,"{'DE': 29.0225810865, 'FR': 19.9687865262, 'HU': 6.2978610177, 'IT': 26.7750890623, 'LU': 0.3340953197, 'NL': 11.0020813725, 'PT': 0.9899323655, 'RO': 5.6095732496}"
EU,household,2022.0,1.0,226.77,calculated,"{'DE': 28.1610057063, 'FR': 21.464914309, 'HU': 6.0837914808, 'IT': 26.3831046253, 'LU': 0.3493043985, 'NL': 10.8760110488, 'PT': 0.9376990992, 'RO': 5.7441693321}"
EU,household,2022.0,2.0,176.34,calculated,"{'DE': 29.5021962878, 'FR': 20.2113909678, 'HU': 6.1047809377, 'IT': 25.3067537554, 'LU': 0.3591171413, 'NL': 11.6768809898, 'PT': 1.1378676839, 'RO': 5.7010122361}"
EU,household,2022.0,3.0,159.72,calculated,"{'DE': 28.8227136628, 'FR': 19.0720468623, 'HU': 6.8636099297, 'IT': 26.5703185301, 'LU': 0.3458612678, 'NL': 10.2696704743, 'PT': 1.3857040237, 'RO': 6.6700752494}"
EU,household,2022.0,4.0,105.67,calculated,"{'DE': 31.7974842266, 'FR': 20.3273671987, 'HU': 6.7951683559, 'IT': 21.7664038573, 'LU': 0.3745612903, 'NL': 11.8957041858, 'PT': 1.815431919, 'RO': 5.2278789663}"
EU,household,2022.0,5.0,49.03,calculated,"{'DE': 26.8707347276, 'FR': 18.7435092385, 'HU': 6.0639377103, 'IT': 25.4039788872, 'LU': 0.3957607532, 'NL': 12.8289763945, 'PT': 3.7798847616, 'RO': 5.9132175271}"
EU,household,2022.0,6.0,36.41,calculated,"{'DE': 21.9156427795, 'FR': 19.3516954903, 'HU': 6.7408205685, 'IT': 27.4377921423, 'LU': 0.3920295309, 'NL': 13.2442245891, 'PT': 4.8617277649, 'RO': 6.0560671344}"
EU,household,2022.0,7.0,32.7,calculated,"{'DE': 20.0998272188, 'FR': 18.5386302522, 'HU': 6.7517736164, 'IT': 29.4225091661, 'LU': 0.3671104652, 'NL': 13.2086136516, 'PT': 5.1356909643, 'RO': 6.4758446654}"
EU,household,2022.0,8.0,29.0,calculated,"{'DE': 19.7724830136, 'FR': 18.4375165483, 'HU': 7.3689965995, 'IT': 28.5552458808, 'LU': 0.3508977465, 'NL': 13.1532279129, 'PT': 5.0455582058, 'RO': 7.3160740926}"
