country,date,demand,type,source
BG,2025-09-01,178.869,total,eurostat
CY,2025-09-01,0.0,total,eurostat
CZ,2025-09-01,319.184,total,eurostat
DE,2025-09-01,3710.577,total,eurostat
DK,2025-09-01,135.741,total,eurostat
EE,2025-09-01,13.9,total,eurostat
ES,2025-09-01,2183.539,total,eurostat
EU27_2020,2025-09-01,19144.656,total,eurostat
FI,2025-09-01,62.43,total,eurostat
FR,2025-09-01,1400.239,total,eurostat
GR,2025-09-01,452.7,total,eurostat
HR,2025-09-01,149.7,total,eurostat
HU,2025-09-01,387.336,total,eurostat
IE,2025-09-01,352.315,total,eurostat
IT,2025-09-01,4005.802,total,eurostat
LT,2025-09-01,124.5,total,eurostat
LU,2025-09-01,34.4,total,eurostat
LV,2025-09-01,38.007,total,eurostat
MT,2025-09-01,33.141,total,eurostat
NL,2025-09-01,1858.846,total,eurostat
PL,2025-09-01,1401.005,total,eurostat
PT,2025-09-01,350.337,total,eurostat
RO,2025-09-01,457.0,total,eurostat
SE,2025-09-01,45.393,total,eurostat
SI,2025-09-01,60.3,total,eurostat
SK,2025-09-01,233.605,total,eurostat
AT,2025-10-01,652.228,total,eurostat
BE,2025-10-01,1165.0,total,eurostat
BG,2025-10-01,231.53,total,eurostat
CY,2025-10-01,0.0,total,eurostat
CZ,2025-10-01,571.685,total,eurostat
DE,2025-10-01,6703.416,total,eurostat
DK,2025-10-01,183.243,total,eurostat
EE,2025-10-01,25.1,total,eurostat
ES,2025-10-01,2594.115,total,eurostat
EU27_2020,2025-10-01,27754.488,total,eurostat
FI,2025-10-01,112.81,total,eurostat
FR,2025-10-01,2190.357,total,eurostat
GR,2025-10-01,515.816,total,eurostat
HR,2025-10-01,247.04,total,eurostat
HU,2025-10-01,785.419,total,eurostat
IE,2025-10-01,411.043,total,eurostat
IT,2025-10-01,4698.598,total,eurostat
LT,2025-10-01,142.7,total,eurostat
LU,2025-10-01,48.574,total,eurostat
LV,2025-10-01,71.173,total,eurostat
MT,2025-10-01,29.841,total,eurostat
NL,2025-10-01,2522.622,total,eurostat
PL,2025-10-01,2056.805,total,eurostat
PT,2025-10-01,365.555,total,eurostat
RO,2025-10-01,871.0,total,eurostat
SE,2025-10-01,66.862,total,eurostat
SI,2025-10-01,88.961,total,eurostat
SK,2025-10-01,402.995,total,eurostat
AT,2025-11-01,856.033,total,eurostat
BE,2025-11-01,1448.5,total,eurostat
BG,2025-11-01,,total,eurostat
CY,2025-11-01,0.0,total,eurostat
CZ,2025-11-01,672.276,total,eurostat
DE,2025-11-01,,total,eurostat
DK,2025-11-01,244.308,total,eurostat
EE,2025-11-01,33.3,total,eurostat
ES,2025-11-01,2767.07,total,eurostat
EU27_2020,2025-11-01,,total,eurostat
FI,2025-11-01,122.98,total,eurostat
FR,2025-11-01,,total,eurostat
GR,2025-11-01,503.916,total,eurostat
HR,2025-11-01,315.4,total,eurostat
HU,2025-11-01,1015.655,total,eurostat
IE,2025-11-01,470.166,total,eurostat
IT,2025-11-01,5018.207,total,eurostat
LT,2025-11-01,161.6,total,eurostat
LU,2025-11-01,62.784,total,eurostat
LV,2025-11-01,99.238,total,eurostat
MT,2025-11-01,30.697,total,eurostat
NL,2025-11-01,3201.823,total,eurostat
PL,2025-11-01,2401.488,total,eurostat
PT,2025-11-01,365.489,total,eurostat
RO,2025-11-01,1045.0,total,eurostat
SE,2025-11-01,,total,eurostat
SI,2025-11-01,102.371,total,eurostat
SK,2025-11-01,529.356,total,eurostat
